"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"299","“The way that we work, it's meant to mentally break you down."" 
https://t.co/4i4MJiy111",FALSE,17138,NA,2021-03-28 15:32:59,FALSE,NA,"1376195621120569346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",3261,FALSE,FALSE,NA,NA
"300","I spoke for a few minutes yesterday with Amazon workers in Alabama. They told me about the heat, the absurd breaks,… https://t.co/3uMcQrBK2e",FALSE,31689,NA,2021-03-28 00:06:18,TRUE,NA,"1375962413414150150",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",6592,FALSE,FALSE,NA,NA
"301","What Amazon workers in Alabama are doing takes real courage. They are standing up, not only for themselves and thei… https://t.co/AR3OLjKfQ0",FALSE,11881,NA,2021-03-27 21:09:19,TRUE,NA,"1375917873986736136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1501,FALSE,FALSE,NA,NA
"302","The only way we are going to rebuild the disappearing middle class in America – the only way – is to rebuild the tr… https://t.co/QFbzRvdWeL",FALSE,3513,NA,2021-03-27 16:46:24,TRUE,NA,"1375851711768711168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",688,FALSE,FALSE,NA,NA
"303","If Amazon workers prevail in forming a union in Alabama, they'll do it in Mississippi. They’ll do it in Tennessee.… https://t.co/NNCE26HLkg",FALSE,36762,NA,2021-03-27 16:07:19,TRUE,NA,"1375841872921440259",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",4662,FALSE,FALSE,NA,NA
"304","This country belongs to all of us, not just a handful of billionaires.",FALSE,82861,NA,2021-03-27 15:08:47,FALSE,NA,"1375827146048950276",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",8774,FALSE,FALSE,NA,NA
"305","What Amazon workers in Alabama are doing is historical. All over this country, people are sick and tired of being e… https://t.co/y6thW5Hno8",FALSE,4513,NA,2021-03-26 20:55:13,TRUE,NA,"1375551939660939264",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",845,FALSE,FALSE,NA,NA
"306","If history teaches us anything, it is that big money interests do not just give you anything. You've got to stand u… https://t.co/qAputpTTMC",FALSE,3104,NA,2021-03-26 20:44:40,TRUE,NA,"1375549282670014466",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",600,FALSE,FALSE,NA,NA
"307","When you go against one of the largest corporations and you do it alone, you've got no power. But when you stand to… https://t.co/S6et123a48",FALSE,2815,NA,2021-03-26 20:40:32,TRUE,NA,"1375548245217263625",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",448,FALSE,FALSE,NA,NA
"308","Today, I say to Jeff Bezos — who is worth $180 BILLION, a man who has made tens of billions in the last year of thi… https://t.co/NCJIvozkCm",FALSE,7376,NA,2021-03-26 20:38:08,TRUE,NA,"1375547639312302080",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",1351,FALSE,FALSE,NA,NA
"309","""I'm going to say absolutely you should vote for that union. What the union does is allows you to plot, plan, strat… https://t.co/I2mQPMx1AI",FALSE,3729,NA,2021-03-26 20:35:11,TRUE,NA,"1375546896874405888",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",620,FALSE,FALSE,NA,NA
"310","""I've got 2 jobs and I'm in school. I'm tired, but I'm going to keep pushing. I am not giving up. I'm going to stan… https://t.co/NvIY5tuGMu",FALSE,2412,NA,2021-03-26 20:22:51,TRUE,NA,"1375543794393870342",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",376,FALSE,FALSE,NA,NA
"311","""I'm tired of crying out and no one's listening to me. I'm tired of seeing poverty and only a certain group of peop… https://t.co/HeA45B3Kpd",FALSE,2591,NA,2021-03-26 20:13:15,TRUE,NA,"1375541376738295810",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",501,FALSE,FALSE,NA,NA
"312","I am very proud to stand in solidarity today with Amazon workers in Bessemer, Alabama who are fighting for dignity… https://t.co/Z5ZMFuxMrq",FALSE,5889,NA,2021-03-26 20:00:40,TRUE,NA,"1375538211506675714",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","BernieSanders",1055,FALSE,FALSE,NA,NA
"313","TODAY AT 4 PM ET/3 PM CT: Join me, @KillerMike, and workers standing up for the right to join a union at Amazon — a… https://t.co/6VRccKv3eB",FALSE,1556,NA,2021-03-26 19:30:00,TRUE,NA,"1375530492615745536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",240,FALSE,FALSE,NA,NA
"314","The time is long overdue for us to address the crisis of income and wealth inequality in our country, and strong, o… https://t.co/pTmObkjf3D",FALSE,5581,"BernieSanders",2021-03-26 17:38:04,TRUE,"1375502322172854277","1375502323020132353","216776631","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",498,FALSE,FALSE,NA,NA
"315","When I speak with Amazon workers in Alabama today, my message to Jeff Bezos will be pretty simple. ""Jeff, you're wo… https://t.co/EWxTDBGBU1",FALSE,7101,"BernieSanders",2021-03-26 17:38:03,TRUE,"1375502321296273415","1375502322172854277","216776631","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",742,FALSE,FALSE,NA,NA
"316","One report found that Jeff Bezos's net worth had grown so much from March to September 2020 that he could have give… https://t.co/18VMPewMaZ",FALSE,5373,"BernieSanders",2021-03-26 17:38:03,TRUE,"1375502320407089162","1375502321296273415","216776631","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",896,FALSE,FALSE,NA,NA
"317","In 2020, Amazon made $14 billion in profits during the COVID pandemic, but decided to stop paying hazard pay to wor… https://t.co/NaPIhpFDrF",FALSE,3705,"BernieSanders",2021-03-26 17:38:03,TRUE,"1375502319564042240","1375502320407089162","216776631","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",444,FALSE,FALSE,NA,NA
"318","Amazon's CEO, Jeff Bezos, is the wealthiest person in the world and the company has tens of thousands of workers in… https://t.co/1JEzYenAmS",FALSE,21257,NA,2021-03-26 17:38:03,TRUE,NA,"1375502319564042240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2203,FALSE,FALSE,NA,NA
"319","Republicans who failed to win the last election are passing laws in an attempt to steal the next election. Absolute… https://t.co/uOZbL2K8VR",FALSE,31508,NA,2021-03-26 15:32:00,TRUE,NA,"1375470598277697539",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",4990,FALSE,FALSE,NA,NA
"320","If Amazon workers in Alabama can prevail in forming a union, it can be done all over this country.

I hope you'll j… https://t.co/bFfikevBYa",FALSE,5189,NA,2021-03-25 23:01:00,TRUE,NA,"1375221205138030606",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",946,FALSE,FALSE,NA,NA
"321","The 50 wealthiest people in America today own more wealth than the bottom half of our people. Let me repeat that, b… https://t.co/IQZgTOAz7j",FALSE,48443,NA,2021-03-25 16:45:00,TRUE,NA,"1375126581752963073",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",8760,FALSE,FALSE,NA,NA
"322","I am proud to stand in solidarity with Amazon workers in Alabama who are fighting for better wages and better worki… https://t.co/5GSrBWvYDn",FALSE,7077,NA,2021-03-25 13:10:00,TRUE,NA,"1375072475080318976",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",1089,FALSE,FALSE,NA,NA
"323","There are a lot of problems facing our country and facing our economy. If you were to ask me what the most serious… https://t.co/grWUn9k3H8",FALSE,4280,NA,2021-03-25 12:01:00,TRUE,NA,"1375055110682775552",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",638,FALSE,FALSE,NA,NA
"324","I look forward to meeting with Amazon workers in Alabama on Friday. All I want to know is why the richest man in th… https://t.co/SMlxu6ALjb",FALSE,24450,NA,2021-03-25 01:52:05,TRUE,NA,"1374901873484967938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",3105,FALSE,FALSE,NA,NA
"325","""If every day working people have more money, what will they do? They WILL go out and support small businesses like… https://t.co/pzJrkKG5yP",FALSE,1717,NA,2021-03-25 01:08:00,TRUE,NA,"1374890777445158912",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",257,FALSE,FALSE,NA,NA
"326","""41% of restaurant workers are considering leaving the industry because the wages and tips are too low. How are we… https://t.co/xBEjv2Gwnz",FALSE,1587,NA,2021-03-25 01:04:00,TRUE,NA,"1374889771126960134",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",231,FALSE,FALSE,NA,NA
"327","""We have no choice but to work. Because we get a sub-minimum wage, we have to go to work — no matter what — to get… https://t.co/ALqAC1MiYl",FALSE,1633,NA,2021-03-25 01:00:00,TRUE,NA,"1374888765542436866",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",244,FALSE,FALSE,NA,NA
"328","""The U.S. Department of Labor has said that the restaurant industry has the absolute highest levels of wage theft o… https://t.co/plGMXwV4at",FALSE,1288,NA,2021-03-25 00:55:00,TRUE,NA,"1374887505841954818",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",228,FALSE,FALSE,NA,NA
"329","""The common misconception is that tipped workers tend to be teenagers with very few responsibilities or bills to pa… https://t.co/R551vKojtF",FALSE,1979,NA,2021-03-25 00:51:00,TRUE,NA,"1374886499230089228",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",361,FALSE,FALSE,NA,NA
"330","""We can't afford for 40% of restaurant workers to leave the industry because tips and wages are too low. I strongly… https://t.co/IOr61PXdLb",FALSE,1700,NA,2021-03-25 00:48:00,TRUE,NA,"1374885744221675520",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",264,FALSE,FALSE,NA,NA
"331","""All of my colleagues agree: we need one fair wage. A full minimum wage with tips on top."" - Gabrielle Magnus, a… https://t.co/cxQcTd4RvC",FALSE,1252,NA,2021-03-25 00:42:00,TRUE,NA,"1374884234360393732",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",175,FALSE,FALSE,NA,NA
"332","""I have worked in states that pay a full minimum wage with tips on top, and my tips never suffered. Let me say that… https://t.co/Dj8q5YKeYG",FALSE,1486,NA,2021-03-25 00:37:00,TRUE,NA,"1374882975976812545",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",207,FALSE,FALSE,NA,NA
"333","Nationally, the federal minimum wage is all of $7.25 an hour. But if you are someone who depends on tips for your l… https://t.co/iS3x4iGwrf",FALSE,5910,NA,2021-03-25 00:34:45,TRUE,NA,"1374882411029352449",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",972,FALSE,FALSE,NA,NA
"334","""We have to end this sub-minimum wage. Workers have said, 'we want this, we need this, NOW.'"" - @SaruJayaraman of… https://t.co/IjHIPqAwQy",FALSE,1217,NA,2021-03-25 00:30:34,TRUE,NA,"1374881356149297156",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",200,FALSE,FALSE,NA,NA
"335","We must end starvation wages for tipped workers. Join me and @OneFairWage LIVE NOW for a town meeting on ending the… https://t.co/LcYtTus1Ep",FALSE,4597,NA,2021-03-24 23:57:15,TRUE,NA,"1374872973094526976",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","BernieSanders",811,FALSE,FALSE,NA,NA
"336","Last year, 1 out of 5 Americans could not afford the medicine prescribed by their doctors. Meanwhile, over the cour… https://t.co/rQZvUNvMCZ",FALSE,17191,NA,2021-03-24 16:02:00,TRUE,NA,"1374753372822118410",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2798,FALSE,FALSE,NA,NA
"337","I do not think in the year 2021 that we should continue to accept a reality which sees women paid just $0.82 for ev… https://t.co/ECDajNfc8S",FALSE,24470,NA,2021-03-24 14:51:00,TRUE,NA,"1374735504407736325",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",3412,FALSE,FALSE,NA,NA
"338","I hope you'll join me, @onefairwage and tipped wage workers from around the country tomorrow night at 8:00 PM ET as… https://t.co/AixoaIY3Vb",FALSE,2693,NA,2021-03-23 18:01:00,TRUE,NA,"1374420931779686400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",397,FALSE,FALSE,NA,NA
"339","Over the last 23 years, drug companies spent $7.6 billion on lobbyists.

Since 1990, they contributed more than $70… https://t.co/k2i0erMgZy",FALSE,12666,NA,2021-03-23 14:28:13,TRUE,NA,"1374367383373160448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1877,FALSE,FALSE,NA,NA
"340","I am proud to support the New Deal for CUNY campaign calling on New York state to tax the rich and make CUNY tuitio… https://t.co/IHcK5MSYD6",FALSE,7021,NA,2021-03-23 00:44:37,TRUE,NA,"1374160118892408833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1071,FALSE,FALSE,NA,NA
"341","Congratulations to nurses in Wisconsin who stood together, demanded the dignity they deserve and won! https://t.co/PU4wsfGecC",FALSE,6696,NA,2021-03-21 21:06:10,FALSE,NA,"1373742757580259328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",724,FALSE,FALSE,NA,NA
"342","Space travel is an exciting idea, but right now we need to focus on Earth and create a progressive tax system so th… https://t.co/D1XXrNiYJz",FALSE,92999,NA,2021-03-21 18:15:55,TRUE,NA,"1373699911783477253",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",11524,FALSE,FALSE,NA,NA
"343","CEO pay growth from 1979-2019: 1,167%
Worker pay growth from 1979-2019: 13.7%

Maybe it's a radical idea, but I thi… https://t.co/OEViaZC6qb",FALSE,38963,NA,2021-03-21 16:57:33,TRUE,NA,"1373680190501613568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",6945,FALSE,FALSE,NA,NA
"344","Every benefit, from the minimum wage to the 5-day work week, was earned when people organized. It’s never easy. But… https://t.co/mqOVcCvjjd",FALSE,7550,NA,2021-03-20 13:45:00,TRUE,NA,"1373269343564304387",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1316,FALSE,FALSE,NA,NA
"345","Tens of millions of Americans are out of work. Half our people are living paycheck to paycheck. 

But hey, a handfu… https://t.co/A739LRfbiy",FALSE,16938,NA,2021-03-19 19:52:35,TRUE,NA,"1372999463921410048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2351,FALSE,FALSE,NA,NA
"346","Right now, women make up 70% of tipped workers, yet they experience 3x the poverty rate as the rest of the workforc… https://t.co/Cwm3wG1sXq",FALSE,3917,NA,2021-03-19 17:32:00,TRUE,NA,"1372964082446372867",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",622,FALSE,FALSE,NA,NA
"347","The average worker in America is now making $32 dollars a week less than he or she made 48 years ago – after adjust… https://t.co/fUEiBqZ6lN",FALSE,54124,NA,2021-03-19 16:22:00,TRUE,NA,"1372946465924988928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",8054,FALSE,FALSE,NA,NA
"348","We are in a moment in American history where two guys — Elon Musk and Jeff Bezos — own more wealth than the bottom… https://t.co/3VSHDrIyiF",FALSE,112099,NA,2021-03-18 20:11:00,TRUE,NA,"1372641707829829632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",18911,FALSE,FALSE,NA,NA
"349","When we talk about rebuilding our crumbling infrastructure, we must include low-income and affordable housing. Toda… https://t.co/qbePI2k8M4",FALSE,5945,NA,2021-03-18 17:43:09,TRUE,NA,"1372604502465986564",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",887,FALSE,FALSE,NA,NA
"350","What will the $1,400 direct payments in the American Rescue Plan mean for you and your family?",FALSE,20843,NA,2021-03-18 17:26:00,FALSE,NA,"1372600184064991235",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1123,FALSE,FALSE,NA,NA
"351","I happen to think that at the end of the day, to deliver for working people, we have got to end the filibuster. https://t.co/WrsYSd5jXZ",FALSE,4217,NA,2021-03-17 23:30:00,FALSE,NA,"1372329399689809923",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",665,FALSE,FALSE,NA,NA
"352","I stand with nurses in Madison, Wisconsin who are demanding a safe work environment and paid sick leave. They are o… https://t.co/fW6ofBjniW",FALSE,5799,NA,2021-03-17 20:00:01,TRUE,NA,"1372276555301363712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",807,FALSE,FALSE,NA,NA
"353","Let me be clear, we must have the courage to address the crises facing the American people, even if it means taking… https://t.co/q9u9zOMdFI",FALSE,4998,NA,2021-03-17 13:30:59,TRUE,NA,"1372178651668738059",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",754,FALSE,FALSE,NA,NA
"354","Shock of shocks! After historic voter turnout, the GOP is trying to restrict who can and cannot vote. Cowardly poli… https://t.co/O4I1CDphcS",FALSE,26093,NA,2021-03-15 21:26:53,TRUE,NA,"1371573641922670594",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",4925,FALSE,FALSE,NA,NA
"355","The American Rescue Plan is the most consequential piece of legislation for working families passed in many decades… https://t.co/d033kJNs9W",FALSE,3947,NA,2021-03-14 21:31:00,TRUE,NA,"1371212289022513153",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",529,FALSE,FALSE,NA,NA
"356","I say to Jeff Bezos, the richest person on the planet: what is your problem with Amazon workers organizing for bett… https://t.co/e3L9oIKCnP",FALSE,23600,NA,2021-03-14 16:39:00,TRUE,NA,"1371138804703064064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",4569,FALSE,FALSE,NA,NA
"357","We cannot and will not have a moral society when so few have so much and so many have so little. That is the strugg… https://t.co/cdkAzIfxgI",FALSE,33366,NA,2021-03-14 14:06:22,TRUE,NA,"1371100396056363011",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",4327,FALSE,FALSE,NA,NA
"358","One year ago, Breonna Taylor was murdered by police officers. It is a disgrace that we are still waiting on justice… https://t.co/5KAI2Tk7bY",FALSE,116958,NA,2021-03-13 21:03:25,TRUE,NA,"1370842959759953920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",20457,FALSE,FALSE,NA,NA
"359","The American Rescue Plan more than doubles funding for community health centers, which means that more working fami… https://t.co/vai7a3wtBX",FALSE,7707,NA,2021-03-13 17:47:36,TRUE,NA,"1370793682258001922",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",877,FALSE,FALSE,NA,NA
"360","It’s unfortunate Mr. Bezos won’t join our hearing. While he’s become $78 billion richer during the pandemic, famili… https://t.co/8YZMi3RHi2",FALSE,44737,NA,2021-03-12 22:59:57,TRUE,NA,"1370509897591324672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",7255,FALSE,FALSE,NA,NA
"361","While Senate Republicans told us we cannot afford to provide $1,400 direct payments to the working class, they had… https://t.co/5Xno7FQpNm",FALSE,92798,NA,2021-03-12 02:35:40,TRUE,NA,"1370201798741491713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",18947,FALSE,FALSE,NA,NA
"362","The American Rescue Plan will
- send $1,400 direct payments to working class adults &amp; their kids
- cut child povert… https://t.co/Ws4xTtqii8",FALSE,24480,NA,2021-03-10 22:02:00,TRUE,NA,"1369770539246567426",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2757,FALSE,FALSE,NA,NA
"363","This relief bill is the difference between dignity and despair for millions of America’s working families. And yet,… https://t.co/7hJtwhTJMO",FALSE,4143,NA,2021-03-10 16:00:00,TRUE,NA,"1369679440838467588",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",791,FALSE,FALSE,NA,NA
"364","The Senate must now take up the #PROAct. The trade union movement is the last line of defense against a billionaire… https://t.co/LAFIRuWplb",FALSE,5652,NA,2021-03-10 02:09:56,TRUE,NA,"1369470546015121416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",989,FALSE,FALSE,NA,NA
"365","The $1,400 direct payments in the American Rescue Plan will mean the difference between despair and dignity for mil… https://t.co/rQa4hObHZH",FALSE,30281,NA,2021-03-10 01:37:32,TRUE,NA,"1369462392707506181",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",2812,FALSE,FALSE,NA,NA
"366","Interesting. The Republican Party claims to be the party of the working class. Yet, according to a recent Pew poll,… https://t.co/TN2GzzK4ff",FALSE,94675,NA,2021-03-09 22:29:48,TRUE,NA,"1369415149199753219",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",14252,FALSE,FALSE,NA,NA
"367","To the progressive movement, it is because of your support that we just passed the most significant legislation for… https://t.co/HLW4bUStPN",FALSE,6492,NA,2021-03-09 20:12:00,TRUE,NA,"1369380468542468096",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",1076,FALSE,FALSE,NA,NA
"368","Under GOP control, Congress passed $1.9 trillion in tax cuts mainly for billionaires &amp; corporations. 
Now, after on… https://t.co/fzlshXypVb",FALSE,24586,NA,2021-03-09 16:23:00,TRUE,NA,"1369322838826442752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",4006,FALSE,FALSE,NA,NA
"369","What we did is write and pass a bill to address the crises facing the American people, not the wealthy and large co… https://t.co/QVeUk5sBwP",FALSE,5089,NA,2021-03-09 02:24:00,TRUE,NA,"1369111696908910592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",712,FALSE,FALSE,NA,NA
"370","The American Rescue Plan addresses a crisis that America has ignored for too long: Our childhood poverty rate is am… https://t.co/f8mjowjo71",FALSE,4373,NA,2021-03-09 01:33:54,TRUE,NA,"1369099092618526720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",551,FALSE,FALSE,NA,NA
"371","In 2017, Republicans passed a tax bill that provides 83% of the benefits to the top 1% &amp; tried taking healthcare aw… https://t.co/UXE07SNsIG",FALSE,18304,NA,2021-03-08 20:15:40,TRUE,NA,"1369019006221492230",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",3168,FALSE,FALSE,NA,NA
"372","Right-wing Republicans in CA are trying to recall @GavinNewsom for the crime of telling people to wear masks and fo… https://t.co/0byR0cmwJl",FALSE,50363,NA,2021-03-08 18:04:43,TRUE,NA,"1368986051201601538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",8569,FALSE,FALSE,NA,NA
"373","Today, 56 years on from Bloody Sunday, it is absurd that we are still fighting for the right to vote. Not only is i… https://t.co/sUYb4ZZiBk",FALSE,19845,NA,2021-03-07 20:02:32,TRUE,NA,"1368653312858415107",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2590,FALSE,FALSE,NA,NA
"374","The American Rescue Plan is the most significant piece of legislation to benefit working people in the modern histo… https://t.co/3mwbC3npor",FALSE,17186,NA,2021-03-06 17:45:00,TRUE,NA,"1368256311549435911",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2823,FALSE,FALSE,NA,NA
"375","I strongly disagree with the parliamentarian’s ruling about the minimum wage. But the people are demanding an end t… https://t.co/qbjjCvyVix",FALSE,13504,NA,2021-02-26 14:40:00,TRUE,NA,"1365310651778826243",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2363,FALSE,FALSE,NA,NA
"376","The relief bill is life and death for millions of working families. I’m LIVE with @PplsAction to talk about how we… https://t.co/idFDkt6klD",FALSE,2968,NA,2021-02-26 01:01:24,TRUE,NA,"1365104645622833153",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","BernieSanders",540,FALSE,FALSE,NA,NA
"377","Raising the federal minimum wage to $15 an hour would benefit 32 million workers and would give low-wage workers an… https://t.co/qvVdkKFS7c",FALSE,47744,NA,2021-02-25 18:02:52,TRUE,NA,"1364999316868239360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",6771,FALSE,FALSE,NA,NA
"378","The owners of Walmart, the Walton Family, are the richest family in the country. They're worth $200 billion. They c… https://t.co/6tN0N1T2wr",FALSE,16831,NA,2021-02-24 23:06:00,TRUE,NA,"1364713214890672133",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",3710,FALSE,FALSE,NA,NA
"379","Let me congratulate the workers at Amazon for having the incredible courage to stand up and to fight for a union. T… https://t.co/2LQt5SYwyF",FALSE,34684,NA,2021-02-24 15:28:00,TRUE,NA,"1364597955559219204",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",5682,FALSE,FALSE,NA,NA
